Name,freq
Carmen,48
Fannie,16
Haruyo,46
Henrietta,25
Ida,22
Jessie,16
Joyce,23
Juanita,32
Judy,33
Kay,7
Kikuye,15
Lydia,35
Madeline,15
Michie,27
Myra,40
Norma,2
Olivia,3
Pauline,5
Setsuko,38
Shizuka,13
Sumie,4
Tomoe,48
Toyoko,35
Yasuko,41
Yoshino,6
Asae,42
Bella,31
Conchita,37
Ella,2
Fusako,41
Harumi,42
Hattie,42
Hisae,45
Kazuko,9
Kiyono,32
Leilani,33
Lila,27
Maryann,17
Mieko,6
Misako,22
Mitsuyo,28
Miyako,39
Molly,39
Momoe,25
Myrtle,29
Rosaline,48
Stella,39
Sumako,48
Sylvia,8
Toshie,3
Tsugie,46
Tsutako,38
Mary,9
Helen,28
Dorothy,46
Margaret,9
Elizabeth,40
Alice,28
Betty,11
Florence,13
Rose,6
Mildred,22
Violet,24
Lillian,2
Ruth,47
Gladys,48
Jane,32
Doris,39
Nancy,1
Eleanor,4
Thelma,3
Beatrice,27
Frances,2
Yoshie,42
Annie,11
Edith,28
Ellen,40
Katherine,25
Ethel,42
Harriet,33
Grace,31
Clara,34
Agnes,17
Jean,30
Mabel,23
Elsie,34
Kikue,36
Yoshiko,36
Irene,19
Josephine,19
Marjorie,16
Shizue,24
Shizuko,35
Yaeko,26
Barbara,48
Charlotte,36
Evelyn,31
Julia,19
Kimiko,8
Amy,31
Chiyoko,1
Fumiko,16
Hilda,22
Janet,29
Maria,11
Haruko,18
Edna,21
Kiyoko,32
Miyoko,4
Hazel,30
Juanita,10
Laura,14
Nobuko,14
Peggy,39
Virginia,27
Yuriko,37
Adeline,38
Dolores,11
Emily,42
Esther,48
Shigeko,9
Teruko,34
Tomiko,31
Toshiko,13
Bernice,18
Emiko,6
Kimie,20
Lorraine,26
Louise,39
Lydia,9
Martha,16
Misao,33
Mitsue,10
Nora,21
Patsy,32
Sadako,45
Toyoko,4
Daisy,41
Emma,14
Hatsue,8
Marion,18
Yukie,24
Caroline,46
Flora,41
Fumie,46
Lucy,43
Marie,27
Michiko,17
Patricia,9
Sumiko,5
Vivian,26
Yasuko,13
Yukiko,47
Aiko,8
Bertha,32
Elaine,8
Eva,8
Fusae,13
Lily,35
Catherine,47
Chieko,36
Dora,18
Hanako,39
Hisako,43
June,22
Kazue,48
Masako,3
May,23
Mitsuko,31
Pauline,6
Pearl,35
Phyllis,38
Rachel,16
Sumie,41
Anna,26
Betsy,44
Carol,48
Cecilia,27
Fujiko,46
Mae,32
Midori,20
Sally,10
Sarah,2
Setsuko,39
Trinidad,32
Angeline,29
Blanche,9
Harue,27
Jennie,12
Michie,33
Miyuki,24
Nellie,7
Rosie,17
Sueko,48
Theresa,1
Ayako,38
Genevieve,33
Gloria,27
Hideko,34
Isabel,48
Leilani,48
Loretta,16
Marian,14
Matsue,12
Miriam,32
Muriel,45
Tomie,18
Toshie,43
Anita,9
Christine,43
Constance,24
Fujie,41
Geraldine,45
Gertrude,26
Haruyo,2
Hatsumi,3
Hattie,26
Jeanette,37
Joyce,11
Kathleen,15
Leatrice,33
Linda,19
Matilda,6
Matsuyo,3
Mieko,1
Miyeko,37
Natsuko,18
Norma,23
Sachiko,33
Shirley,8
Tokiko,12
Tsuruko,10
Tsuyako,24
Winifred,30
Alma,21
Asako,6
Emilia,27
Francisca,34
Hannah,19
Harumi,38
Hatsuko,34
Hisae,13
Ida,6
Jessie,22
Judith,39
Kimiyo,32
Kiyomi,34
Leonora,4
Lucille,33
Magdalena,14
Minnie,27
Mitsuye,2
Rosalie,7
Rosalina,13
Rosaline,24
Ruby,15
Victoria,35
Akiko,10
Ann,14
Bessie,27
Etsuko,44
Eunice,34
Feliza,41
Fusaye,2
Hanae,31
Hiroko,44
Jacqueline,1
Kay,37
Kiyono,9
Margie,26
Masue,32
Natsue,15
Olivia,15
Rebecca,13
Rita,18
Rosalia,1
Rosario,16
Sophie,3
Stella,23
Tomoe,7
Tomoko,42
Velma,32
Mary,25
Helen,22
Margaret,39
Dorothy,37
Betty,23
Alice,11
Mildred,33
Gladys,34
Beatrice,35
Violet,31
Katherine,32
Rose,1
Frances,8
Nancy,31
Doris,39
Elizabeth,23
Florence,19
Jane,42
Eleanor,15
Ruth,19
Evelyn,42
Jean,34
Lillian,37
Thelma,44
Irene,9
Janet,6
Agnes,3
Barbara,14
Bernice,42
Ethel,46
Grace,40
Josephine,11
Mitsuko,15
Elsie,30
Shizue,25
Toshiko,46
Edith,36
Juanita,36
Yoshiko,13
Mitsue,6
Edna,17
Harriet,24
Yaeko,36
Annie,4
Ellen,32
Emily,9
Mabel,12
Maria,28
Yoshie,30
Chiyoko,10
Esther,39
Fumiko,22
Haruko,23
Kimie,16
Lucy,32
Sally,36
Virginia,31
Anna,41
Clara,8
Julia,39
Miyoko,40
Chieko,42
Elaine,24
Flora,41
Fumie,45
Fusae,28
Hazel,38
Marjorie,18
Nobuko,2
Ruby,13
Aiko,36
Akiko,42
Betsy,3
Catherine,14
Pearl,17
Sadako,14
Amy,44
Dolores,48
Hannah,13
Kiyoko,14
Louise,2
Michiko,38
Vivian,3
Ayako,41
Caroline,45
Gertrude,42
Harue,21
Jennie,17
June,25
Laura,41
Lily,12
Lorraine,15
Marion,8
Patricia,46
Peggy,7
Yuriko,4
Gloria,9
Joyce,34
Kazue,7
Kimiko,12
Marian,37
Patsy,42
Sachiko,42
Shizuko,39
Sumiko,24
Toshie,4
Toyoko,22
Winona,42
Asako,12
Bertha,45
Eva,41
Hatsue,11
Martha,33
May,37
Nora,21
Pauline,12
Alma,16
Angeline,38
Bessie,47
Charlotte,12
Eloise,39
Emiko,6
Hilda,28
Kikue,40
Lucille,43
Marie,36
Masae,18
Masako,37
Rachel,48
Sarah,1
Tomiko,32
Yukiko,16
Aileen,36
Carol,33
Daisy,30
Genevieve,11
Geraldine,41
Hatsuko,20
Leilani,6
Leonora,39
Minnie,41
Natsuko,45
Phyllis,40
Rosaline,19
Shirley,4
Yasuko,36
Carmen,28
Dora,4
Fusako,22
Hisako,8
Ida,12
Jeanette,31
Jessie,7
Judith,4
Kay,17
Madeline,37
Maile,20
Myrtle,8
Rita,28
Setsuko,12
Theresa,5
Yukie,27
Adeline,19
Cecilia,5
Hanako,18
Harumi,33
Lois,24
Matilda,12
Matsue,20
Matsuko,12
Rebecca,29
Rosalia,25
Stella,4
Sumie,1
Tomie,28
Trinidad,25
Wilma,25
Yoneko,9
Adele,13
Audrey,34
Hattie,15
Hideko,18
Hiroko,19
Kazuyo,34
Lydia,9
Marilyn,33
Miriam,41
Misao,20
Miyuki,17
Muriel,32
Rosario,21
Roseline,24
Shigeko,17
Sueko,18
Sueno,29
Susan,20
Sylvia,26
Teruko,31
Tsuruko,31
Victoria,23
Winifred,40
Yoshino,28
Alyce,31
Anita,45
Ann,31
Asayo,9
Blanche,41
Christina,27
Christine,21
Concepcion,39
Cynthia,21
Eiko,20
Emma,48
Felicidad,38
Francisca,46
Helene,20
Isabella,47
Juliana,33
Kaoru,11
Kathleen,21
Leatrice,5
Lena,9
Louisa,35
Lourdes,6
Marguerite,48
Maxine,35
Mieko,24
Naomi,21
Nellie,23
Rosemary,22
Tokie,16
Tsuyako,19
Mary,22
Helen,16
Dorothy,23
Betty,24
Alice,26
Margaret,4
Mildred,3
Violet,1
Elizabeth,7
Jean,42
Rose,33
Eleanor,4
Lillian,46
Ruth,13
Florence,9
Frances,21
Nancy,4
Elsie,34
Beatrice,14
Jane,37
Yoshiko,25
Annie,31
Katherine,39
Doris,40
Gladys,33
Irene,1
Ethel,4
Evelyn,24
Clara,43
Grace,41
Thelma,43
Barbara,11
Janet,3
Josephine,13
Edna,16
Shizue,25
Aiko,6
Mabel,30
Sumiko,48
Esther,46
Julia,34
Amy,26
Haruko,8
Marie,45
Yoshie,2
Edith,33
Elaine,29
Yaeko,14
Mitsuko,29
Agnes,16
Bernice,19
Harriet,16
Juanita,7
Maria,31
Mitsue,33
Sueko,46
Ellen,15
Flora,14
Fumiko,28
Kiyoko,40
Marian,12
Marjorie,3
Virginia,2
Caroline,44
Charlotte,5
Nobuko,45
Patricia,21
Peggy,46
Fumie,17
Hilda,36
Kimie,48
Lorraine,31
Midori,13
Miyoko,33
Sally,5
Winifred,36
Bessie,27
Chieko,33
Louise,36
Sadako,43
Toshiko,14
Betsy,30
Catherine,45
Emiko,45
Eva,23
Hideko,23
June,29
Laura,48
Lily,8
Mae,25
May,30
Michiko,35
Sumie,16
Tsuyako,24
Vivian,15
Dolores,47
Emily,21
Hannah,18
Hazel,17
Jeanette,35
Lucy,30
Masako,29
Sarah,30
Tomiko,12
Ayako,31
Emma,15
Kimiko,28
Martha,42
Myrtle,39
Pauline,34
Rachel,44
Shigeko,8
Shirley,3
Angeline,31
Carol,1
Christina,40
Jennie,47
Lucille,25
Patsy,16
Pearl,2
Ruby,24
Shizuko,43
Theresa,38
Toyoko,39
Yasuko,30
Yukie,22
Yukiko,31
Bertha,8
Chiyoko,43
Christine,14
Constance,26
Dora,18
Geraldine,9
Gloria,35
Hattie,7
Leonora,30
Loretta,9
Marion,47
Matsue,42
Minnie,45
Miriam,36
Muriel,8
Sachiko,22
Stella,48
Victoria,16
Alma,36
Ann,1
Anna,47
Gertrude,19
Harumi,47
Hisako,38
Kikue,12
Michie,7
Rebecca,13
Rosita,13
Tomoe,31
Toshie,23
Trinidad,30
Audrey,5
Cecilia,13
Fusae,29
Hanako,1
Hatsue,12
Hiroko,47
Leatrice,43
Lourdes,4
Mathilda,39
Mercedes,11
Mieko,41
Natsue,38
Nobue,31
Norma,1
Priscilla,19
Setsuko,31
Yoshino,44
Yuriko,8
Anita,31
Blanche,16
Daisy,45
Filomena,38
Jacqueline,23
Judy,36
Kikumi,3
Lydia,47
Madeline,20
Marilyn,26
Misao,46
Rosalina,9
Satsuki,10
Tokie,45
Tomie,45
Tsuruko,48
Tsuyuko,18
Winona,37
Akiko,8
Annabelle,13
Asako,27
Eloise,26
Evangeline,45
Fujie,37
Fujiko,24
Fusako,18
Genevieve,28
Harue,7
Haruyo,18
Hatsuko,41
Irma,42
Itsuko,10
Joyce,48
Juliana,31
Kay,37
Kazue,30
Kazuko,34
Kimiye,9
Lois,13
Magdalena,41
Marcelina,27
Masae,1
Molly,1
Phyllis,40
Sumiye,24
Susan,11
Teruko,24
Vera,39
Helen,25
Mary,19
Dorothy,30
Margaret,7
Alice,2
Betty,33
Mildred,45
Florence,28
Jane,44
Gladys,8
Ruth,37
Elizabeth,48
Jean,43
Rose,19
Beatrice,3
Eleanor,12
Nancy,20
Barbara,40
Lillian,21
Violet,13
Frances,29
Evelyn,40
Grace,35
Mabel,31
Doris,22
Bernice,33
Josephine,12
Annie,16
Irene,7
Kiyoko,44
Ethel,19
Thelma,25
Edith,24
Esther,25
Katherine,48
Yoshiko,31
Harriet,31
Amy,10
Clara,3
Elsie,5
Fumiko,43
Kazuko,23
Lorraine,26
Chiyoko,14
Sumie,31
Agnes,27
Edna,47
Flora,32
Mitsue,48
Sarah,16
Teruko,15
Dolores,15
Elaine,47
Ellen,18
Hazel,6
Lily,19
Patricia,17
Sumiko,48
Haruko,44
Maria,33
Masako,45
Sadako,47
Akiko,31
Mae,7
Winifred,42
Chieko,44
Gertrude,32
Harue,4
Hideko,46
Janet,18
Marie,38
Marjorie,6
Pearl,29
Shigeko,39
Yaeko,22
Caroline,10
Cecilia,13
Dora,33
May,14
Mitsuko,21
Patsy,13
Audrey,19
June,18
Kazue,6
Laura,8
Louise,32
Marion,17
Miriam,7
Nobuko,2
Rebecca,40
Toshiko,39
Vivian,2
Bessie,6
Betsy,35
Emily,17
Genevieve,31
Hanako,41
Julia,32
Kay,8
Theresa,35
Yoshie,24
Yukie,30
Aiko,8
Anna,21
Carol,37
Daisy,21
Hilda,19
Joyce,24
Kimie,1
Kimiko,37
Leonora,36
Miyoko,5
Shirley,14
Virginia,36
Yuriko,45
Anita,26
Ayako,24
Charlotte,31
Constance,39
Ella,34
Emiko,20
Fusae,18
Geraldine,11
Hannah,33
Hisako,17
Juanita,23
Kikue,12
Leatrice,45
Loretta,28
Lucy,21
Nellie,21
Peggy,8
Rosalina,34
Sachiko,20
Sally,1
Setsuko,2
Shizue,38
Shizuko,33
Sueko,30
Winona,25
Adeline,14
Catherine,1
Felicidad,29
Ida,35
Lucille,15
Marian,38
Martha,24
Matilda,14
Matsuko,36
Michiko,22
Nora,40
Norma,18
Pauline,14
Tsuyako,5
Viola,12
Beverly,16
Fusako,43
Hatsue,24
Kathleen,3
Mercedes,20
Minnie,27
Muriel,39
Rachel,9
Roseline,45
Toshie,34
Toyoko,30
Trinidad,17
Yvonne,24
Aileen,19
Alma,42
Bertha,5
Blanche,4
Carmen,24
Eloise,32
Emma,33
Etsuko,13
Jeanette,19
Jessie,27
Madeline,28
Magdalena,31
Naomi,18
Rita,4
Rosemary,15
Stella,1
Sylvia,36
Tokiko,14
Ann,29
Chizuko,17
Eva,38
Fumie,23
Gloria,31
Harumi,5
Hatsuko,44
Jeannette,5
Juliette,9
Louisa,5
Masae,24
Mieko,35
Misao,17
Miyako,34
Miyuki,44
Pacita,28
Priscilla,13
Ramona,25
Rosalia,29
Rosario,48
Ruby,23
Sadie,32
Sybil,34
Tamiko,14
Tomiko,13
Tsuruko,2
Victoria,21
Yukiko,18
Angela,48
Cecelia,3
Charles,42
Dorothea,37
Eliza,46
Eunice,38
Fujie,3
Hanae,25
Hattie,48
Henrietta,9
Itsuko,17
Janice,36
Karen,27
Myrtle,11
Natsuko,40
Olive,23
Olivia,9
Philomena,4
Phyllis,40
Rosa,41
Rosaline,40
Satsuki,48
Helen,26
Mary,11
Betty,22
Margaret,19
Dorothy,45
Alice,30
Mildred,45
Florence,11
Rose,36
Elizabeth,38
Gladys,32
Lillian,41
Grace,4
Doris,23
Frances,45
Ruth,17
Irene,4
Jane,43
Katherine,10
Beatrice,23
Evelyn,22
Esther,21
Mabel,2
Edith,5
Eleanor,6
Annie,20
Ethel,41
Lily,32
Violet,4
Virginia,44
Thelma,34
Nancy,21
Agnes,6
Elsie,16
Ellen,15
Harriet,33
Josephine,33
Barbara,9
Bernice,18
Edna,39
Setsuko,8
Clara,19
Julia,9
Elaine,9
Laura,17
Lorraine,1
Hazel,2
Janet,44
Martha,13
Yoshiko,5
Amy,7
Anna,18
Jean,33
Marjorie,13
Sumiko,48
Dolores,11
Gertrude,34
May,33
Miyoko,40
Yaeko,37
Ramona,44
Ruby,14
Sueko,30
Winifred,25
Juanita,5
Kiyoko,1
Marie,35
Pearl,33
Vivian,35
Charlotte,35
Gloria,44
Harue,39
June,11
Louise,19
Lucy,7
Miriam,25
Mitsuko,14
Patricia,24
Shizue,9
Theresa,47
Tomiko,26
Catherine,2
Cecilia,42
Chieko,43
Emily,8
Kazuko,30
Maria,27
Pauline,12
Rebecca,33
Winona,16
Yoshie,46
Aiko,20
Fumie,15
Fumiko,34
Hatsue,29
Hilda,13
Jeanette,45
Nora,28
Priscilla,22
Sachiko,5
Sadako,34
Sally,3
Shigeko,8
Shirley,45
Teruko,23
Victoria,42
Yuriko,46
Anita,5
Ann,17
Audrey,6
Beverly,5
Kikue,47
Kimiko,43
Marian,36
Shizuko,19
Adeline,8
Bessie,32
Caroline,44
Dora,24
Emiko,46
Eva,12
Fusae,29
Genevieve,5
Hideko,13
Lydia,8
Mitsue,20
Rachel,7
Sarah,12
Sumie,32
Ayako,14
Chiyoko,24
Emma,22
Felicidad,27
Flora,7
Geraldine,15
Haruko,11
Henrietta,39
Hisako,1
Isabel,13
Loretta,32
Mae,29
Michiko,2
Myrtle,15
Nobuko,39
Patsy,12
Rosaline,37
Roseline,21
Toshiko,2
Yukie,17
Yukiko,31
Akiko,8
Bertha,30
Jennie,44
Joan,37
Joyce,6
Judy,3
Juliana,3
Kimie,1
Leatrice,34
Marion,27
Masako,46
Mercedes,45
Midori,6
Mieko,2
Muriel,35
Toyoko,35
Viola,5
Alma,36
Betsy,47
Eloise,10
Hannah,22
Kathleen,19
Leonora,39
Magdalena,43
Maile,10
Matilda,43
Peggy,5
Sadie,26
Tatsue,38
Tsuyako,37
Abigail,1
Aileen,23
Carol,25
Cecelia,41
Christine,37
Conception,12
Daisy,39
Dominga,28
Felisa,29
Florentina,41
Hanako,47
Isabella,4
Jessie,36
Lois,7
Masayo,8
Matsue,15
Norma,22
Phyllis,34
Reiko,30
Rita,7
Saeko,31
Sophie,28
Stella,29
Susan,38
Sylvia,4
Tamae,44
Tatsuko,41
Tokiko,41
Toshie,3
Wilhelmina,2
Yasuko,40
Helen,47
Mary,29
Alice,38
Dorothy,4
Betty,20
Mildred,34
Elizabeth,23
Margaret,7
Doris,18
Lillian,1
Gladys,30
Beatrice,8
Florence,9
Rose,36
Eleanor,36
Violet,8
Evelyn,30
Frances,17
Nancy,13
Katherine,33
Grace,18
Irene,19
Ethel,43
Jane,42
Barbara,26
Dolores,3
Lorraine,14
Agnes,34
Edith,1
Ruth,36
Josephine,31
Mabel,7
Bernice,48
Marjorie,32
Annie,20
Hazel,33
Miyoko,11
Elsie,47
Harriet,7
Thelma,48
Amy,14
Ellen,45
Janet,31
Patricia,33
Geraldine,2
Jean,37
Virginia,32
Elaine,10
Lily,41
May,23
Sumiko,47
Anna,19
Esther,41
Yaeko,4
Yoshie,7
Edna,25
Marian,19
Caroline,42
Clara,19
June,12
Masako,18
Setsuko,18
Vivian,44
Catherine,35
Hilda,26
Julia,4
Lucy,7
Pearl,28
Theresa,40
Yoshiko,11
Yukie,14
Audrey,6
Emiko,30
Fusae,4
Haruko,26
Juanita,5
Kimiko,47
Marion,18
Mitsuko,32
Sadako,35
Victoria,17
Aiko,19
Anita,36
Dora,28
Emily,22
Flora,7
Gertrude,28
Joan,26
Joyce,18
Kimie,30
Kiyoko,8
Mae,25
Maria,47
Marie,14
Nobuko,36
Sarah,26
Shizue,16
Adeline,1
Carol,8
Daisy,24
Harue,30
Laura,12
Michiko,34
Mitsue,14
Pauline,35
Shigeko,26
Shirley,1
Stella,7
Sueko,7
Sumie,34
Toshiko,14
Winifred,24
Cecilia,26
Eloise,35
Gloria,15
Hideko,18
Jennie,46
Kikue,22
Louise,7
Nora,31
Peggy,45
Winona,28
Yukiko,23
Charlotte,9
Eva,21
Masae,20
Mieko,13
Miriam,10
Patsy,26
Ramona,6
Rebecca,14
Rosalina,21
Sachiko,13
Tomie,19
Verna,15
Yasuko,16
Yuriko,25
Alma,2
Chieko,5
Doreen,42
Emma,42
Eunice,28
Genevieve,7
Janice,31
Kay,33
Leilani,5
Lydia,7
Madeline,40
Martha,1
Matsue,35
Norma,13
Phyllis,16
Priscilla,34
Ruby,1
Sally,8
Shizuko,44
Teruko,47
Toshie,35
Bessie,16
Eiko,3
Ella,38
Hatsuko,25
Leonora,18
Loretta,31
Magdalena,23
Maile,23
Miyako,19
Myrtle,45
Rachel,34
Toyoko,40
Abigail,36
Betsy,30
Blanche,40
Chiyoko,46
Etsuko,19
Fumie,19
Fumiko,19
Henrietta,46
Hisako,5
Joy,17
Lila,1
Lois,41
Marilyn,18
Mona,26
Myra,7
Roseline,47
Tsuyuko,3
Akiko,46
Alberta,21
Angeline,25
Anne,38
Ayame,21
Bertha,31
Carmen,45
Constance,1
Eileen,25
Esperanza,40
Fujiko,14
Fusako,18
Hannah,19
Hiroko,26
Ida,3
Jacqueline,16
Jeanette,48
Jeanne,41
Judy,11
Kathleen,17
Lucille,5
Michie,28
Midori,3
Minnie,43
Rita,1
Rosaline,33
Rosita,15
Sophie,7
Sumiye,5
Tokiko,26
Tomiko,17
Veronica,12
Mary,44
Helen,12
Betty,41
Alice,7
Margaret,30
Mildred,15
Dorothy,47
Nancy,20
Jane,43
Rose,26
Lillian,12
Doris,7
Elizabeth,21
Evelyn,36
Florence,1
Grace,40
Violet,33
Eleanor,47
Irene,42
Beatrice,1
Janet,33
Ruth,26
Annie,28
Josephine,13
Edith,42
Mabel,30
Thelma,13
Virginia,44
Bernice,45
Gladys,4
Jean,24
Ethel,35
Frances,24
Shirley,44
Lorraine,6
Barbara,22
Dolores,28
Clara,40
Elaine,14
Elsie,42
Katherine,10
Lily,48
Julia,6
Harriet,40
Patricia,42
Agnes,4
May,30
Vivian,42
Loretta,41
Maria,28
Sally,16
Sumiko,16
Ellen,28
Esther,39
Juanita,5
June,40
Marion,30
Sachiko,18
Amy,10
Emiko,47
Flora,13
Hazel,31
Marian,34
Marjorie,47
Bertha,44
Edna,15
Yoshiko,23
Cecilia,13
Charlotte,12
Joan,23
Yaeko,26
Aileen,34
Betsy,48
Carol,23
Caroline,36
Chieko,45
Hilda,11
Lucy,27
Pearl,21
Sueko,6
Anna,36
Jacqueline,40
Marie,2
Miyoko,29
Theresa,22
Yoshie,27
Akiko,27
Anita,4
Emily,13
Geraldine,17
Jennie,6
Joyce,43
Matsue,31
Victoria,18
Winona,14
Bessie,30
Catherine,31
Gertrude,45
Mitsuko,31
Priscilla,1
Setsuko,34
Susan,21
Velma,43
Alma,46
Christina,14
Eloise,24
Emma,18
Genevieve,18
Jeanette,26
Kimie,17
Kimiko,36
Kiyoko,1
Laura,17
Louise,11
Lucille,31
Marilyn,42
Masako,40
Muriel,19
Norma,6
Ramona,46
Rita,22
Ruby,18
Aiko,19
Audrey,35
Dora,47
Gloria,32
Harue,45
Haruko,30
Jeannette,42
Mae,6
Matilda,3
Michiko,30
Mitsue,12
Myrtle,21
Nellie,17
Pauline,24
Roseline,11
Sarah,34
Stella,13
Teruko,8
Tomiko,36
Toshie,25
Yasuko,47
Yukie,38
Yukiko,37
Yuriko,40
Alberta,40
Beverly,22
Carmen,41
Carolyn,24
Dominga,39
Evangeline,42
Leilani,35
Lois,25
Lydia,40
Martha,35
Nora,17
Patsy,1
Rebecca,7
Sadako,19
Shigeko,47
Toshiko,44
Winifred,48
Angeline,24
Ann,39
Blanche,31
Dorothea,12
Eva,45
Fumiko,35
Fusae,45
Hideko,48
Irma,47
Itsuko,33
Jeanne,20
Jessie,26
Judith,43
Kazue,17
Leonora,33
Madeline,43
Misao,24
Rachel,17
Shizue,43
Shizuko,46
Yoneko,9
Anne,43
Asako,2
Cecelia,26
Christine,10
Constance,27
Consuelo,15
Diana,39
Fujiko,38
Hannah,3
Hattie,10
Henrietta,43
Ida,6
Janice,19
Kathryn,41
Kikue,12
Magdalena,9
Mercedes,42
Midori,42
Natsue,1
Olive,3
Phyllis,2
Sue,21
Sumie,24
Tsuneko,4
Valerie,34
Mary,19
Betty,20
Alice,32
Helen,9
Dorothy,25
Florence,43
Margaret,42
Jane,33
Mildred,39
Elizabeth,3
Barbara,28
Doris,18
Lillian,35
Nancy,5
Ruth,24
Gladys,16
Grace,37
Josephine,28
Frances,5
Elaine,11
Eleanor,35
Jean,5
Rose,3
Violet,29
Beatrice,42
Harriet,34
Agnes,7
Janet,32
Patricia,48
Ethel,38
Evelyn,12
June,31
Lorraine,20
Dolores,48
Elsie,26
Bernice,19
Loretta,14
Clara,38
Irene,8
Amy,22
Ellen,20
Edith,24
Shirley,26
Thelma,43
Lily,43
Norma,4
Charlotte,22
Mabel,28
Hazel,6
Joan,37
Sally,19
Virginia,29
Edna,2
Katherine,13
Audrey,7
Vivian,33
Annie,34
Genevieve,23
Juanita,41
Julia,40
Marie,22
Marjorie,10
Miyoko,5
Sueko,28
Beverly,40
Caroline,30
Esther,8
Leilani,28
Maria,5
Marian,7
Marion,30
Pearl,30
Geraldine,37
Gloria,15
Jeanette,41
Kiyoko,7
Winifred,17
Flora,6
Joyce,6
Laura,30
Ruby,31
Anna,18
Betsy,6
Carol,41
Catherine,23
Gertrude,5
Kathleen,41
Mae,13
Martha,17
May,22
Myrtle,47
Patsy,16
Rita,36
Rosalina,18
Shizue,32
Sumiko,35
Theresa,42
Anita,7
Emiko,31
Leatrice,14
Lucy,8
Mitsuko,10
Setsuko,27
Cecilia,6
Jennie,25
Kimie,27
Louise,32
Minnie,36
Mitsue,5
Pauline,19
Yaeko,17
Yoshie,36
Aileen,32
Dora,1
Eileen,22
Emily,44
Jacqueline,10
Kazue,18
Kikue,3
Marilyn,37
Mercedes,37
Michiko,6
Sumie,42
Victoria,44
Winona,33
Yoshiko,44
Yuriko,32
Aiko,15
Akiko,7
Angeline,46
Bessie,31
Blanche,30
Eva,24
Felisa,21
Fumie,43
Harue,19
Hilda,31
Judith,47
Kay,25
Kazuko,8
Mieko,42
Natsuko,46
Peggy,19
Rosita,47
Shigeko,47
Tokiko,4
Toshie,24
Toshiko,5
Toyoko,31
Adeline,31
Bertha,28
Chiyoko,25
Conchita,44
Diana,29
Doreen,8
Evangeline,41
Gwendolyn,14
Hannah,18
Haruko,48
Hiroko,1
Isabel,7
Louisa,4
Lucille,41
Lydia,8
Masako,23
Miriam,12
Muriel,44
Nora,33
Sachiko,10
Sarah,8
Sylvia,30
Teruko,31
Veronica,46
Yukiko,30
Alberta,34
Cecelia,22
Chieko,23
Christine,8
Diane,7
Eliza,29
Eloise,36
Emma,1
Felicidad,31
Fujie,7
Fumiko,48
Hanae,20
Harumi,12
Hatsue,29
Helene,25
Henrietta,11
Hideko,28
Itsuko,38
Jeannette,26
Leonora,37
Lois,38
Lorna,19
Magdalena,9
Matilda,10
Melva,41
Priscilla,15
Rachel,26
Sadie,36
Takako,1
Tomiko,14
Tomoe,14
Mary,31
Betty,31
Dorothy,45
